OFFICE,PROPERTY_ADDRESS,CITY,STATE_PROVINCE,ZIP_POSTAL_CODE,SALES_VOLUME,ACTUAL_CLOSE_DATE,SALES_ID
0001,1320 S 194th Street,Omaha,NE,68130,"$500,000 ",3/30/2022,10017
0001,13205 Miami,Omaha,NE,68164,"$650,000 ",7/29/2022,10028
0001,13205 Miami,Omaha,NE,68164,"$650,000 ",7/29/2022,364
0001,13210 Lillian Street,Omaha,NE,68138,"$245,000 ",1/4/2022,10050
0001,1322 South 63rd Street,Omaha,NE,68106,"$740,000 ",5/31/2022,10010
0001,1322 South 63rd Street,Omaha,NE,68106,"$740,000 ",5/31/2022,10010
0001,1328 S 52nd Avenue,Omaha,NE,68106,"$450,000 ",7/29/2022,303
0001,1328 S 52nd Avenue,Omaha,NE,68106,"$450,000 ",7/29/2022,253
0004,13310 Cooper Street,Omaha,NE,68138,"$290,000 ",9/26/2022,486
0005,13310 Edna Street,Omaha,NE,68138,"$215,000 ",9/23/2022,10015
0004,13316 Sherwood Circle,Omaha,NE,68164,"$385,000 ",9/2/2022,89
0001,1332 Drexel Street,Omaha,NE,68107,"$110,000 ",4/15/2022,348
0001,13321 Emiline Street,Omaha,NE,68138,"$175,000 ",3/18/2022,10050
0001,13401 Shongaska Road,Omaha,NE,68112,"$550,000 ",9/22/2022,394
0001,13407 Emiline Street,Omaha,NE,68138,"$255,500 ",6/1/2022,250
0001,13415 Hillsborough Drive,Omaha,NE,68164,"$415,000 ",6/7/2022,92
0003,13416 Sahler Street,Omaha,NE,68164,"$735,238 ",6/24/2022,303
0003,13416 Sahler Street,Omaha,NE,68164,"$735,238 ",6/24/2022,10055
0004,13426 Olive Street,Omaha,NE,68138,"$268,000 ",9/30/2022,322
0003,13436 Cedar Street,Omaha,NE,68144,"$290,000 ",6/2/2022,298
0004,13443 Taylor Street,Omaha,NE,68164,"$330,000 ",1/7/2022,475
0001,1346 South 177th Street,Omaha,NE,68130,"$525,000 ",10/14/2022,10017
0005,13463 Margo St,Omaha,NE,68138,"$470,000 ",4/29/2022,332
0005,13463 Margo St,Omaha,NE,68138,"$470,000 ",4/29/2022,332
0005,13463 Margo Street,Omaha,NE,68138,"$235,000 ",4/8/2022,332
0001,13491 Kingswood Drive,Omaha,NE,68144,"$240,000 ",5/11/2022,232
0004,13509 Boyd Street,Omaha,NE,68164,"$376,350 ",7/29/2022,64
0001,13516 Burt Street,Omaha,NE,68154,"$785,000 ",1/26/2022,10026
0004,13569 Shirley Street,Omaha,NE,68144,"$238,000 ",1/11/2022,473
0004,13573 Arbor Street,Omaha,NE,68144,"$640,000 ",6/21/2022,382
0004,13573 Arbor Street,Omaha,NE,68144,"$640,000 ",6/21/2022,81
0001,136-134 N 35th Street,Omaha,NE,68131,"$264,000 ",11/28/2022,400
0001,13711 Corby Street,Omaha,NE,68164,"$360,000 ",9/23/2022,279
0005,13731 Sahler Street,Omaha,NE,68164,"$382,000 ",10/26/2022,460
0001,13734 Hillsborough Drive,Omaha,NE,68164,"$375,000 ",10/17/2022,438
0005,13735 Shirley Street,Omaha,NE,68144,"$286,000 ",6/2/2022,353
0001,138 North 66th Street,Omaha,NE,68132,"$880,000 ",1/14/2022,343
0004,13808 Camden Avenue,Omaha,NE,68164,"$400,000 ",9/9/2022,10052
0004,13810 Marinda Circle,Omaha,NE,68144,"$310,000 ",11/18/2022,434
0003,13814 Camden Avenue,Omaha,NE,68164,"$370,000 ",7/20/2022,10023
0003,13818 Birchwood Avenue,Omaha,NE,68137,"$250,000 ",4/5/2022,350
0004,13863 Wood Valley Drive,Omaha,NE,68142,"$250,000 ",2/22/2022,382
0001,13912 Hanover Street,Omaha,NE,68142,"$280,000 ",8/30/2022,81
0001,13918 Greenfield Road,Omaha,NE,68138,"$240,000 ",8/12/2022,499
0003,13919 Josephine Street,Omaha,NE,68138,"$290,000 ",9/2/2022,10056
0005,13928 Josephine Street,Omaha,NE,68138,"$325,000 ",3/31/2022,74
0001,13943 Wyoming Street,Omaha,NE,68142,"$297,000 ",9/16/2022,174
0004,13958 Potter Parkway,Omaha,NE,68142,"$300,000 ",7/11/2022,89
0001,13965 Ames Avenue,Omaha,NE,68164,"$900,000 ",7/19/2022,554
0001,13965 Ames Avenue,Omaha,NE,68164,"$900,000 ",7/19/2022,303
0004,14014 Hillsborough Drive,Omaha,NE,68164,"$450,000 ",7/1/2022,10052
0004,14029 Washington Street,Omaha,NE,68137,"$520,000 ",4/22/2022,394
0004,14029 Washington Street,Omaha,NE,68137,"$520,000 ",4/22/2022,376
0001,1403 Farnam St #410,Omaha,NE,68102,"$430,000 ",6/15/2022,92
0004,1405 S 185th Circle,Omaha,NE,68130,"$845,000 ",10/12/2022,262
0001,14105 Jennifer Road,Omaha,NE,68138,"$235,000 ",6/3/2022,81
0004,1411 127th Circle,Omaha,NE,68154,"$575,000 ",11/29/2022,10047
0004,14122 Margo Street,Omaha,NE,68138,"$300,000 ",8/2/2022,281
0004,1414 Martha St,Omaha,NE,68108,"$166,000 ",6/30/2022,77
0004,1418 and 1416 Military Avenue,Omaha,NE,68131,"$30,000 ",3/4/2022,496
0004,1418 S 162nd Street,Omaha,NE,68130,"$332,000 ",4/20/2022,262
0001,14206 Wood Valley Drive,Omaha,NE,68142,"$305,000 ",11/30/2022,253
0001,1421 Cole Creek Drive,Omaha,NE,68114,"$185,000 ",8/29/2022,312
0003,14223 Franklin Street,Omaha,NE,68154,"$543,000 ",6/1/2022,298
0005,14252 Anne Street,Omaha,NE,68137,"$203,600 ",11/18/2022,296
0004,14252 Newport Avenue,Omaha,NE,68164,"$225,500 ",3/21/2022,258
0005,1426 S 126th Street,Omaha,NE,68144,"$260,000 ",9/21/2022,10002
0001,1426 S 158th Cir,Omaha,NE,68130,"$810,000 ",7/28/2022,10050
0001,1426 S 158th Cir,Omaha,NE,68130,"$810,000 ",7/28/2022,92
0004,1426 S 195th St,Omaha,NE,68130,"$541,000 ",5/27/2022,10047
0005,14305 Polk Circle,Omaha,NE,68137,"$302,200 ",4/15/2022,335
0004,14324 White Deer Lane,Omaha,NE,68112,"$600,000 ",3/31/2022,492
0004,14340 Harrison St,Omaha,NE,68138,"$1,250,000 ",6/2/2022,394
0001,1436 South 12th Street,Omaha,NE,68108,"$175,000 ",8/11/2022,384
0004,14454 Tibbles Street,Omaha,NE,68116,"$225,500 ",3/21/2022,258
0005,14472 Fowler Avenue,Omaha,NE,68116,"$309,000 ",11/17/2022,376
0004,14473 Hascall Street,Omaha,NE,68144,"$342,000 ",5/27/2022,370
0005,14474 Grant Street,Omaha,NE,68116,"$355,000 ",8/11/2022,334
0004,14508 Charles Street,Omaha,NE,68154,"$250,000 ",9/9/2022,279
0004,14541 Decatur Street,Omaha,NE,68154,"$275,000 ",4/19/2022,262
0001,14607 S Street,Omaha,NE,68137,"$295,000 ",11/10/2022,551
0003,14610 Kansas Avenue,Omaha,NE,68116,"$332,000 ",4/11/2022,10056
0001,14611 M Street,Omaha,NE,68137,"$220,000 ",7/29/2022,350
0004,14620 Frances Circle,Omaha,NE,68144,"$325,000 ",11/10/2022,160
0001,14624 Holmes Street,Omaha,NE,68137,"$240,000 ",5/4/2022,10015
0001,14628 Monroe Street,Omaha,NE,68137,"$546,000 ",12/9/2022,10045
0001,14628 Monroe Street,Omaha,NE,68137,"$546,000 ",12/9/2022,446
0004,14651 Boyd Plaza,Omaha,NE,68116,"$175,000 ",7/22/2022,399
0004,14661 Taylor Court,Omaha,NE,68116,"$185,000 ",8/1/2022,74
0003,14664 Taylor Plaza,Omaha,NE,68116,"$190,000 ",9/23/2022,10023
0001,1469 South 16th Street,Omaha,NE,68108,"$350,000 ",8/1/2022,323
0001,1469 South 16th Street,Omaha,NE,68108,"$350,000 ",8/1/2022,323
0005,14710 Edna Street,Omaha,NE,68138,"$240,000 ",3/21/2022,184
0001,14711 Holmes Street,OMAHA,NE,68137,"$250,500 ",4/18/2022,488
0004,14713 Himebaugh Plaza,Omaha,NE,68116,"$385,000 ",4/19/2022,262
0004,14717 Monroe Street,OMAHA,NE,68137,"$248,000 ",11/18/2022,530
0004,14727 N Street,Omaha,NE,68137,"$280,000 ",10/7/2022,450
0005,14735 N Street,Omaha,NE,68137,"$251,000 ",3/28/2022,492
0004,14744 Ames Avenue,Omaha,NE,68116,"$310,000 ",9/13/2022,83
0003,14806 Dayton Street,Omaha,NE,68137,"$385,000 ",5/25/2022,303
0001,14808 Erskine St,Omaha,NE,68116,"$670,000 ",6/1/2022,10036
0001,14808 Erskine St,Omaha,NE,68116,"$670,000 ",6/1/2022,237
0001,14811 Orchard Circle,Omaha,NE,68137,"$240,000 ",7/1/2022,376
0003,14816 Walnut Grove Circle,Omaha,NE,68137,"$239,000 ",12/22/2022,303
0001,14817 Drexel Street,Omaha,NE,68137,"$308,000 ",9/26/2022,10010
0004,14822 Lake Street,Omaha,NE,68116,"$380,000 ",5/9/2022,262
0001,14847 Camden Court,Omaha,NE,68116,"$305,000 ",12/30/2022,70
0004,14873 Jaynes St,Omaha,NE,68116,"$660,000 ",5/17/2022,74
0004,14873 Jaynes St,Omaha,NE,68116,"$660,000 ",5/17/2022,74
0004,14903 Josephine Street,Omaha,NE,68138,"$222,000 ",11/11/2022,530
0003,14905 Franklin Plaza,Omaha,NE,68154,"$255,000 ",7/15/2022,70
0005,14909 Willow Creek Drive,Omaha,NE,68138,"$522,000 ",9/2/2022,253
0005,14909 Willow Creek Drive,Omaha,NE,68138,"$522,000 ",9/2/2022,209
0004,14919 Borman Street,Omaha,NE,68138,"$516,000 ",9/9/2022,512
0004,14919 Borman Street,Omaha,NE,68138,"$516,000 ",9/9/2022,471
0004,14925 Erskine Street,Omaha,NE,68116,"$385,000 ",9/2/2022,195
0003,14936 Lafayette Plaza,Omaha,NE,68154,"$192,000 ",11/8/2022,556
0001,14937 Bauman Avenue,Omaha,NE,68116,"$340,000 ",6/1/2022,74
0004,14937 N Circle,Omaha,NE,68137,"$305,000 ",6/17/2022,64
0001,1501 N 51st St,Omaha,NE,68104,"$440,000 ",4/1/2022,10050
0004,15012 Mason Street,Omaha,NE,68154,"$280,000 ",3/2/2022,219
0001,1502 Jones St Unit 4A,Omaha,NE,68102,"$1,230,000 ",4/28/2022,240
0001,1502 Jones St Unit 4A,Omaha,NE,68102,"$1,230,000 ",4/28/2022,240
0001,1502 Jones Street #209,Omaha,NE,68102,"$409,000 ",9/23/2022,226
0001,1502 Jones Street #309,Omaha,NE,68102,"$400,000 ",6/22/2022,10059
0005,1503 North 206th Circle,Omaha,NE,68022,"$328,000 ",6/21/2022,316
0003,15045 Patterson Circle,Omaha,NE,68137,"$340,000 ",8/30/2022,474
0004,15055 Taylor Street,Omaha,NE,68116,"$475,000 ",7/25/2022,97
0001,1506 S 118th Street,Omaha,NE,68144,"$441,500 ",3/25/2022,10010
0005,15063 Lake Street,Omaha,NE,68116,"$295,000 ",3/21/2022,184
0001,1507 South 25th Avenue,Omaha,NE,68105,"$208,000 ",11/14/2022,556
0004,15072 Evans Street,Omaha,NE,68116,"$306,000 ",1/31/2022,74
0001,1508 N 185th Street,Omaha,NE,68022,"$515,000 ",5/26/2022,81
0001,1508 South 49th Street,Omaha,NE,68106,"$245,000 ",9/19/2022,10020
0001,1511 S 83rd Street,Omaha,NE,68124,"$799,000 ",9/27/2022,240
0004,1511 South 139th,Omaha,NE,68144,"$286,500 ",8/3/2022,89
0004,15112 Himebaugh Ave,Omaha,NE,68116,"$378,500 ",10/19/2022,262
0001,1512 I Street,Omaha,NE,68107,"$210,000 ",8/22/2022,226
0003,1512 South 99th Street,Omaha,NE,68124,"$305,000 ",2/28/2022,454
0005,15123 Y Street,Omaha,NE,68137,"$245,000 ",8/19/2022,10002
0003,1513 South 123rd Street,Omaha,NE,68144,"$424,000 ",9/12/2022,454
0003,1513 South 123rd Street,Omaha,NE,68144,"$424,000 ",9/12/2022,454
0001,15130 Himebaugh Ave,Omaha,NE,68116,"$440,000 ",6/1/2022,10036
0004,15132 Tibbles Street,Omaha,NE,68116,"$237,500 ",2/28/2022,174
0004,15134 Willow Creek Drive,Omaha,NE,68138,"$350,000 ",5/3/2022,160
0001,1517 North 51st Street,Omaha,NE,68104,"$340,000 ",11/21/2022,384
0004,1517 South 33rd Street,Omaha,NE,68105,"$300,000 ",11/21/2022,568
0004,1520 S 88th Street,Omaha,NE,68124,"$725,000 ",10/11/2022,554
0004,15209 Saratoga Street,Omaha,NE,68116,"$325,000 ",2/25/2022,160
0005,15216 Greene Avenue,Omaha,NE,68138,"$231,000 ",2/11/2022,493
0004,15219 Grover Street,Omaha,NE,68144,"$245,000 ",11/4/2022,529
0001,1522 S. 29th St,Omaha,NE,68105,"$217,000 ",4/29/2022,10028
0004,15224 R Street,Omaha,NE,68137,"$250,000 ",3/1/2022,262
0003,1525 N 123rd Street,Omaha,NE,68154,"$270,000 ",8/19/2022,10034
0001,15250 Ontario St.,Omaha,NE,68144,"$253,000 ",9/8/2022,81
0003,15291 Blackwell Drive,Omaha,NE,68137,"$270,000 ",7/6/2022,454
0003,1530 S 143rd Street,Omaha,NE,68144,"$340,000 ",12/5/2022,350
0003,15303 Edna Street,Omaha,NE,68138,"$360,000 ",6/13/2022,10056
0004,15311 Spencer Street,Omaha,NE,68116,"$285,000 ",5/20/2022,262
0001,15313 Nina Street,Omaha,NE,68144,"$290,000 ",3/31/2022,10055
0001,15325 Nina Street,Omaha,NE,68144,"$260,000 ",3/11/2022,10056
0004,15332 Leavenworth Circle,Omaha,NE,68154,"$300,200 ",8/11/2022,262
0001,15342 Amy Plaza,Omaha,NE,68137,"$220,000 ",1/14/2022,250
0004,15352 Norwick Drive,Omaha,NE,68116,"$367,978 ",1/7/2022,161
0001,15353 Jaynes Street,Omaha,NE,68116,"$689,414 ",1/5/2022,161
0001,15353 Jaynes Street,Omaha,NE,68116,"$689,414 ",1/5/2022,161
0001,15359 Jaynes Street,Omaha,NE,68116,"$685,386 ",3/25/2022,161
0001,15359 Jaynes Street,Omaha,NE,68116,"$685,386 ",3/25/2022,161
0001,15365 Jaynes St,Omaha,NE,68116,"$739,938 ",10/28/2022,325
0001,15365 Jaynes St,Omaha,NE,68116,"$739,938 ",10/28/2022,161
0005,1540 Monroe Street,Omaha,NE,68107,"$90,000 ",9/16/2022,492
0004,15405 Harney Street,Omaha,NE,68154,"$331,500 ",7/25/2022,74
0003,15416 Westchester Circle,Omaha,NE,68154,"$265,000 ",8/26/2022,10055
0004,15454 Western Avenue,Omaha,NE,68154,"$679,000 ",6/3/2022,10052
0004,15454 Western Avenue,Omaha,NE,68154,"$679,000 ",6/3/2022,529
0004,15456 Ogden Circle,Omaha,NE,68116,"$435,000 ",6/3/2022,10059
0003,15516 Burt Street,Omaha,NE,68154,"$275,500 ",12/28/2022,556
0004,15523 Josephine Street,Omaha,NE,68138,"$295,000 ",8/12/2022,73
0005,15530 Newell Street,Omaha,NE,68138,"$275,000 ",4/28/2022,424
0003,15582 Walnut Circle,Omaha,NE,68144,"$640,000 ",4/26/2022,10056
0003,15582 Walnut Circle,Omaha,NE,68144,"$640,000 ",4/26/2022,483
0005,15605 Parker Circle,Omaha,NE,68118,"$295,000 ",10/14/2022,172
0004,15606 Orchard Avenue,Omaha,NE,68135,"$289,000 ",5/6/2022,370
0001,15616 Cottonwood,Omaha,NE,68136,"$270,000 ",3/3/2022,461
0001,15616 Timberlane Dr,Omaha,NE,68136,"$360,000 ",5/20/2022,10014
0004,15670 Fountain Hills Drive,Omaha,NE,68118,"$340,000 ",10/7/2022,160
0005,15672 Shamrock Circle,Omaha,NE,68118,"$350,000 ",11/22/2022,296
0004,15705 Western Avenue,Omaha,NE,68118,"$610,000 ",8/26/2022,262
0004,15705 Western Avenue,Omaha,NE,68118,"$610,000 ",8/26/2022,438
0001,15717 Rolling Ridge Road,Omaha,NE,68135,"$375,000 ",5/9/2022,10010
0001,15723 Gertrude Street,Omaha,NE,68136,"$670,000 ",4/11/2022,399
0001,15723 Gertrude Street,Omaha,NE,68136,"$670,000 ",4/11/2022,381
0004,15726 Capitol Avenue,Omaha,NE,68118,"$280,000 ",9/7/2022,97
0001,15825 Patrick Avenue,Omaha,NE,68116,"$750,000 ",6/3/2022,10010
0001,15931 Yates Street,Omaha,NE,68116,"$549,000 ",6/3/2022,384
0004,15953 Hayes Street,Omaha,NE,68135,"$390,000 ",7/22/2022,195
0001,15970 Howard Street,Omaha,NE,68118,"$850,000 ",3/25/2022,10055
0001,15970 Howard Street,Omaha,NE,68118,"$850,000 ",3/25/2022,281
0001,16011 Timberlane Drive,Omaha,NE,68136,"$750,000 ",9/15/2022,223
0001,16011 Timberlane Drive,Omaha,NE,68136,"$750,000 ",9/15/2022,74
0005,16012 Parker Street,Omaha,NE,68118,"$354,100 ",9/9/2022,332
0004,16014 Greenleaf Street,Omaha,NE,68136,"$272,200 ",2/28/2022,262
0001,16054 Browne Street,Omaha,NE,68116,"$301,411 ",4/8/2022,10055
0001,1610 N 59th Street,Omaha,NE,68104,"$385,000 ",9/16/2022,10056
0004,16117 Black Walnut Street,Omaha,NE,68136,"$255,000 ",11/18/2022,258
0001,16119 Gertrude Street,Omaha,NE,68136,"$399,000 ",9/30/2022,262
0001,1612 S 32nd Avenue,omaha,NE,68105,"$605,000 ",8/31/2022,10015
0001,1613 North 75th Street,Omaha,NE,68114,"$242,500 ",11/17/2022,10015
0004,1613 S 207th Ave,Omaha,NE,68022,"$625,000 ",8/19/2022,10047
0003,16135 Cherrywood Street,Omaha,NE,68136,"$260,000 ",9/6/2022,289
0001,16136 Cary Street,Omaha,NE,68136,"$370,000 ",12/12/2022,10043
0001,1615 South 168th Avenue,Omaha,NE,68130,"$367,000 ",2/25/2022,10056
0003,1618 North Happy Hollow Blvd,Omaha,NE,68104,"$880,000 ",3/28/2022,10061
0003,1618 North Happy Hollow Blvd,Omaha,NE,68104,"$880,000 ",3/28/2022,384
0004,16222 North Circle,Omaha,NE,68135,"$278,000 ",6/20/2022,10059
0004,16259 Saratoga  Street,Omaha,NE,68116,"$290,000 ",4/11/2022,89
0004,16266 Riggs St,Omaha,NE,68135,"$300,000 ",4/25/2022,10047
0005,16271 Rolling Ridge Road,Omaha,NE,68135,"$396,000 ",8/8/2022,376
0001,16308 Larimore Circle,Omaha,NE,68116,"$320,000 ",10/14/2022,10026
0004,16308 Meredith Avenue,Omaha,NE,68116,"$317,500 ",9/14/2022,467
0001,16311 Elm Street,Omaha,NE,68130,"$375,000 ",10/28/2022,450
0001,16313 Browne Street,Omaha,NE,68116,"$235,000 ",9/16/2022,287
0001,16318 Spring Circle,Omaha,NE,68130,"$440,000 ",7/18/2022,81
0003,16319 Redman Avenue,Omaha,NE,68116,"$298,900 ",7/29/2022,10036
0004,16322 Miami street,Omaha,NE,68116,"$331,500 ",7/29/2022,74
0004,16324 Dorcas Street,Omaha,NE,68130,"$280,000 ",1/3/2022,512
0005,16328 Sprague Street,Omaha,NE,68116,"$336,000 ",8/15/2022,184
0004,16352 Page Street,Omaha,NE,68118,"$960,000 ",4/1/2022,10052
0001,1640 Grant St,Omaha,NE,68008,"$480,000 ",8/3/2022,10056
0001,1640 Grant St,Omaha,NE,68008,"$480,000 ",8/3/2022,10036
0004,16404 Sprague Street,Omaha,NE,68116,"$389,500 ",11/15/2022,219
0004,16408 Adams Street,Omaha,NE,68135,"$650,000 ",7/6/2022,10052
0004,16408 Adams Street,Omaha,NE,68135,"$650,000 ",7/6/2022,486
0001,16417 Audrey Street,Omaha,NE,68136,"$415,000 ",5/2/2022,10059
0004,16419 Cary Street,Omaha,NE,68136,"$320,000 ",5/25/2022,10052
0005,16426 Monroe Street,Omaha,NE,68135,"$378,500 ",3/24/2022,376
0005,16437 Virginia Street,Omaha,NE,68136,"$305,000 ",3/25/2022,520
0001,16439 Cary Street,Omaha,NE,68136,"$305,000 ",8/3/2022,10056
0001,16505 Weir Street,Omaha,NE,68135,"$295,000 ",5/9/2022,92
0004,16515 Rolling Ridge Road,Omaha,NE,68135,"$365,000 ",1/7/2022,317
0003,16523 Erskine Street,Omaha,NE,68116,"$267,000 ",9/9/2022,10061
0003,16523 Jefferson Circle,Omaha,NE,68135,"$662,000 ",6/2/2022,10061
0003,16523 Jefferson Circle,Omaha,NE,68135,"$662,000 ",6/2/2022,341
0001,16529 Butler Avenue,Omaha,NE,68116,"$310,000 ",7/29/2022,10055
0004,16541 Cottonwood Street,Omaha,NE,68136,"$342,500 ",8/2/2022,97
0004,16548 L Street,Omaha,NE,68135,"$649,000 ",9/16/2022,10052
0003,16601 Locust Street,Omaha,NE,68116,"$455,900 ",12/29/2022,10023
0004,16609 Erskine Street,Omaha,NE,68116,"$260,000 ",5/6/2022,241
0004,16631 Loop Circle,Omaha,NE,68136,"$346,000 ",6/30/2022,64
0001,16701 Gertrude Street,Omaha,NE,68136,"$455,500 ",4/20/2022,325
0004,16704 S Street,Omaha,NE,68135,"$425,000 ",3/31/2022,89
0004,16753 L Circle,Omaha,NE,68135,"$435,000 ",8/12/2022,10052
0001,16754 Crown Point Plaza,Omaha,NE,68116,"$205,000 ",7/1/2022,10036
0001,16756 J Circle,Omaha,NE,68135,"$700,000 ",5/6/2022,341
0001,16762 Laurel Plaza,Omaha,NE,68116,"$200,000 ",4/28/2022,10036
0005,16820 L Circle,Omaha,NE,68135,"$680,000 ",7/22/2022,296
0005,16820 L Circle,Omaha,NE,68135,"$680,000 ",7/22/2022,223
0005,16910 L Circle,Omaha,NE,68135,"$365,000 ",7/29/2022,283
0004,16912 Portal Street,Omaha,NE,68136,"$410,000 ",4/15/2022,376
0003,16914 Colony  Drive,Omaha,NE,68136,"$295,500 ",3/21/2022,64
0004,16934 Browne Street,Omaha,NE,68116,"$282,000 ",4/4/2022,394
0004,17001 Polk Street,Omaha,NE,68135,"$399,990 ",9/21/2022,529
0004,17007 Kimberly Cir,Omaha,NE,68116,"$590,000 ",12/29/2022,160
0003,1701 N 49th St,Omaha,NE,68104,"$325,000 ",8/16/2022,10023
0001,1701 S 15th Street,Omaha,NE,68108,"$115,000 ",1/14/2022,10015
0005,17020 Rampart Street,Omaha,NE,68136,"$705,000 ",12/2/2022,530
0005,17020 Rampart Street,Omaha,NE,68136,"$705,000 ",12/2/2022,316
0003,17026 Decatur Street,Omaha,NE,68118,"$440,000 ",5/27/2022,10034
0004,17029 Hawthorne Avenue,Omaha,NE,68118,"$310,000 ",3/15/2022,345
0004,1703 Missouri Ave,Omaha,NE,68107,"$60,000 ",8/23/2022,160
0001,1704 S 85th Avenue,Omaha,NE,68124,"$800,000 ",7/15/2022,10003
0004,17055 Drexel Street,Omaha,NE,68135,"$780,000 ",8/31/2022,179
0004,17055 Drexel Street,Omaha,NE,68135,"$780,000 ",8/31/2022,179
0001,17059 Drexel St,Omaha,NE,68135,"$840,000 ",7/25/2022,10028
0001,17059 Drexel St,Omaha,NE,68135,"$840,000 ",7/25/2022,535
0005,1706 N 146th St,Omaha,NE,68154,"$275,000 ",3/4/2022,333
0004,1706 South 8th Street,Omaha,NE,68108,"$320,000 ",12/12/2022,74
0004,1706 South 8th Street,Omaha,NE,68108,"$320,000 ",12/12/2022,74
0004,17062 Spencer Street,Omaha,NE,68116,"$410,000 ",2/7/2022,345
0004,17067 Irving Street,Omaha,NE,68118,"$373,575 ",9/23/2022,97
0003,1707 North 59th Street,Omaha,NE,68104,"$750,000 ",10/21/2022,10045
0003,1707 North 59th Street,Omaha,NE,68104,"$750,000 ",10/21/2022,237
0001,1709 North 55th Street,Omaha,NE,68104,"$287,500 ",9/15/2022,83
0004,17091 Irving Street,Omaha,NE,68118,"$364,450 ",5/25/2022,97
0003,17103 Hawthorne Avenue,Omaha,NE,68118,"$337,775 ",5/5/2022,10036
0004,17110 T Street,Omaha,NE,68135,"$830,000 ",1/28/2022,490
0004,17110 T Street,Omaha,NE,68135,"$830,000 ",1/28/2022,332
0004,17110 Taylor St,Omaha,NE,68116,"$282,500 ",7/20/2022,10047
0004,17113 Erskine Street,Omaha,NE,68116,"$460,000 ",6/30/2022,10047
0004,17128 Cinnamon Street,Omaha,NE,68135,"$575,000 ",6/3/2022,10047
0003,1715 S 94th St,Omaha,NE,68124,"$395,000 ",8/15/2022,474
0001,1716 North 52nd Street,Omaha,NE,68104,"$465,000 ",5/20/2022,10010
0001,17207 Spaulding Street,Omaha,NE,68116,"$275,000 ",7/1/2022,325
0004,17217 Banner Street,Omaha,NE,68136,"$395,000 ",9/12/2022,10052
0001,17226 Pierce Street,Omaha,NE,68130,"$370,000 ",5/19/2022,332
0004,1727 North 132 Avenue Circle,Omaha,NE,68154,"$465,000 ",4/28/2022,97
0004,1730 N 176th Plz,Omaha,NE,68118,"$250,000 ",7/15/2022,382
0001,1730 Ontario Street,Omaha,NE,68108,"$99,000 ",2/16/2022,226
0004,17309 Pierce Circle,Omaha,NE,68130,"$412,000 ",11/9/2022,10047
0001,17312 Edna Street,Omaha,NE,68136,"$418,000 ",4/15/2022,10017
0005,17331 Pine Circle,Omaha,NE,68130,"$340,000 ",3/1/2022,184
0004,17474 Grand Avenue,Omaha,NE,68116,"$320,000 ",1/3/2022,74
0004,17505 Seward Plaza,Omaha,NE,68118,"$272,000 ",5/2/2022,10047
0004,17511 Tibbles Street,Omaha,NE,68116,"$395,000 ",8/26/2022,529
0004,17515 Walnut Street,Omaha,NE,68130,"$425,000 ",6/1/2022,74
0001,17524 Browne Street,Omaha,NE,68116,"$455,000 ",5/27/2022,74
0003,17528 Karen Street,Omaha,NE,68135,"$425,000 ",4/20/2022,10056
0004,17544 Adams Street,Omaha,NE,68135,"$431,600 ",4/15/2022,258
0003,17553 Ames Avenue,Omaha,NE,68116,"$275,000 ",10/24/2022,303
0001,17561 Woolworth Avenue,Omaha,NE,68130,"$518,022 ",3/18/2022,10047
0001,17563 Wirt Street,Omaha,NE,68116,"$400,000 ",4/22/2022,10026
0004,17564 Parker Plaza,Omaha,NE,68118,"$250,000 ",5/6/2022,74
0004,17570 Corby St,Omaha,NE,68116,"$557,900 ",8/15/2022,10047
0003,17580 Taylor St,Omaha,NE,68116,"$480,000 ",6/21/2022,10056
0004,17608 O Street,Omaha,NE,68135,"$590,000 ",4/15/2022,279
0005,17609 Renfro Street,Omaha,NE,68135,"$435,000 ",2/22/2022,309
0003,17611 Ventana Circle,Omaha,NE,68136,"$1,140,000 ",1/3/2022,10052
0003,17611 Ventana Circle,Omaha,NE,68136,"$1,140,000 ",1/3/2022,289
0004,17632 Colonial Avenue,Omaha,NE,68136,"$525,000 ",12/27/2022,530
0001,17637 Jones St,Omaha,NE,68118,"$556,000 ",9/30/2022,10036
0005,17650 Emiline Street,Omaha,NE,68136,"$240,000 ",5/12/2022,318
0001,17703 Jacobs Street,Omaha,NE,68135,"$290,000 ",5/25/2022,10017
0004,17718 Frances Street,Omaha,NE,68130,"$415,000 ",5/11/2022,74
0001,17724 Dorcas St.,Omaha,NE,68130,"$475,000 ",11/1/2022,10028
0001,17730 Lillian Street,Omaha,NE,68136,"$346,000 ",1/4/2022,237
0001,17730 Lillian Street,Omaha,NE,68136,"$346,000 ",1/4/2022,92
0001,17802 Patrick Avenue,Omaha,NE,68116,"$600,000 ",8/29/2022,160
0004,17808 Camelback Avenue,Omaha,NE,68136,"$685,000 ",7/25/2022,10052
0001,17814 Ogden St,Omaha,NE,68116,"$391,925 ",7/22/2022,325
0004,17817 Olive Street,Omaha,NE,68136,"$230,000 ",7/5/2022,64
0003,17914 Hartman,Omaha,NE,68116,"$390,859 ",4/8/2022,298
0001,1802 N 132 Ave Cir,Omaha,NE,68154,"$465,000 ",11/16/2022,554
0001,1804 N 48th Avenue,Omaha,NE,68104,"$380,000 ",4/4/2022,304
